2.51467	1.13193	45.013
3.89344	2.39876	61.6104
5.14934	3.60545	70.0177
6.40438	4.88628	76.296
7.78507	6.40404	82.2606
9.04674	7.90562	87.3864
10.3058	9.52868	92.4593
11.6919	11.4756	98.1499
12.9519	13.4032	103.485
14.3379	15.7121	109.584
15.5973	17.9929	115.359
16.8561	20.4501	121.322
18.2419	23.3601	128.057
19.4996	26.1883	134.302
20.7566	29.1978	140.668
22.012	32.3881	147.138
23.3927	36.1153	154.387
24.647	39.7058	161.098
26.0256	43.8677	168.556
27.2766	47.8474	175.416
28.53	52.0157	182.319
29.9107	56.8302	190
31.1617	61.4173	197.092
32.4091	66.196	204.251
33.7693	71.6739	212.246
35.0036	76.8648	219.591
36.2385	82.2685	227.02
37.5928	88.4087	235.174
38.8214	94.1862	242.614
40.047	100.156	250.096
41.3901	106.951	258.397
42.6087	113.339	266
43.8228	119.906	273.616
45.159	127.368	282.043
46.361	134.357	289.805
47.5677	141.536	297.547
48.9044	149.663	306.032
50.1131	157.248	313.786
51.4403	165.827	322.367
52.6417	173.827	330.208
53.8386	182.023	338.09
55.1511	191.278	346.826
56.3406	199.875	354.761
57.5198	208.676	362.79
58.814	218.589	371.662
59.99	227.81	379.747
61.1602	237.23	387.884
62.4422	247.812	396.866
63.6072	257.636	405.042
64.7694	267.663	413.255
66.0341	278.913	422.378
67.186	289.346	430.664
68.3371	299.975	438.963
69.6056	311.893	448.087
70.7547	322.936	456.417
71.9121	334.194	464.726
73.1773	346.76	473.862
74.3146	358.414	482.293
75.5518	371.452	491.652
76.6652	383.52	500.254
77.774	395.787	508.893
78.9798	409.482	518.464
80.0591	422.144	527.291
81.2306	436.293	537.104
82.2737	449.361	546.178
83.3017	462.642	555.381
84.3074	476.101	564.72
85.3926	491.137	575.152
86.3629	505	584.742
87.3172	519.06	594.453
88.3581	534.782	605.244
89.2927	549.221	615.08
90.3151	565.373	626.001
91.236	580.262	636.001
92.2423	596.866	647.063
93.1376	612.176	657.281
94.0264	627.659	667.535
94.8938	643.345	677.963
95.8338	660.829	689.557
96.6747	676.939	700.224
97.4969	693.249	711.047
98.3784	711.403	723.129
99.1645	728.121	734.256
100.003	746.771	746.749
100.741	763.897	758.275
101.453	781.204	770.017
102.215	800.477	783.128
102.893	818.225	795.221
103.551	836.166	807.495
104.249	856.169	821.27
104.865	874.467	833.9
105.461	893.015	846.773
106.102	913.635	861.093
106.668	932.588	874.291
107.214	951.762	887.719
107.795	973.018	902.657
108.307	992.594	916.464
108.804	1012.33	930.414
109.331	1034.29	946.022
109.79	1054.49	960.465
110.239	1074.82	974.992
110.715	1097.44	991.224
111.128	1118.21	1006.24
111.564	1141.3	1022.99
111.942	1162.5	1038.48
112.307	1183.87	1054.14
112.688	1207.63	1071.66
113.015	1229.43	1087.85
113.332	1251.43	1104.21
113.667	1275.84	1122.44
113.952	1298.27	1139.31
114.225	1320.87	1156.38
114.513	1345.99	1175.41
114.763	1369.02	1192.91
115.022	1394.52	1212.4
115.248	1417.95	1230.35
115.459	1441.59	1248.57
115.675	1467.8	1268.9
115.859	1491.91	1287.7
116.035	1516.1	1306.58
116.219	1542.99	1327.65
116.375	1567.64	1347.06
116.518	1592.52	1366.76
116.665	1620.05	1388.64
116.789	1645.31	1408.79
116.904	1670.78	1429.19
117.026	1698.98	1451.8
117.124	1724.87	1472.68
117.23	1753.57	1495.84
117.319	1779.84	1517.09
117.412	1806.32	1538.45
117.512	1835.68	1562.12
117.605	1862.58	1583.75
117.696	1889.68	1605.56
117.784	1919.71	1629.86
117.866	1947.22	1652.06
117.959	1977.71	1676.61
118.045	2005.66	1699.06
118.131	2033.75	1721.61
118.219	2062.06	1744.26
118.315	2093.5	1769.42
118.4	2122.16	1792.36
118.491	2154.02	1817.88
118.57	2183.12	1841.21
118.647	2212.46	1864.75
118.724	2244.94	1890.9
118.788	2274.7	1914.93
118.845	2304.68	1939.23
118.903	2337.82	1966.16
118.952	2368.17	1990.87
119.003	2398.75	2015.7
119.062	2432.57	2043.11
119.113	2463.58	2068.27
119.161	2494.71	2093.56
119.211	2529.22	2121.63
119.254	2560.79	2147.34
119.295	2592.58	2173.25
119.335	2627.77	2202.02
119.368	2659.93	2228.35
119.396	2695.59	2257.7
119.41	2728.19	2284.72
119.427	2760.98	2311.86
119.444	2797.3	2341.93
119.462	2830.49	2369.36
119.474	2863.88	2397.07
119.485	2900.85	2427.79
119.49	2934.72	2456.04
119.493	2968.67	2484.39
119.494	3006.31	2515.87
119.499	3040.74	2544.58
119.501	3075.35	2573.49
119.5	3113.69	2605.61
119.501	3148.69	2634.87
119.498	3187.44	2667.35
119.497	3222.89	2697.05
119.495	3258.53	2726.92
119.493	3297.99	2759.98
119.495	3334	2790.06
119.5	3370.24	2820.29
119.501	3410.35	2853.81
119.502	3447	2884.47
119.503	3483.94	2915.35
119.505	3524.63	2949.37
119.506	3561.91	2980.53
119.507	3603.15	3015.01
119.507	3640.82	3046.53
119.508	3678.8	3078.29
119.51	3720.6	3113.22
119.512	3758.9	3145.2
119.513	3797.37	3177.37
119.514	3839.95	3212.96
119.515	3878.87	3245.52
119.515	3917.95	3278.2
119.515	3961.18	3314.36
119.516	4000.71	3347.43
119.516	4040.49	3380.7
119.519	4084.33	3417.31
119.521	4124.42	3450.78
119.525	4168.77	3487.77
119.527	4209.29	3521.62
119.527	4250.09	3555.76
119.529	4295.04	3593.32
119.53	4336.19	3627.7
119.531	4377.51	3662.24
119.531	4423.2	3700.46
119.531	4465.02	3735.43
119.532	4506.88	3770.42
119.533	4553.25	3809.2
119.532	4595.6	3844.66
119.53	4638.14	3880.31
119.529	4685.18	3919.72
119.528	4728.17	3955.71
119.528	4775.62	3995.4
119.527	4819.01	4031.75
119.524	4862.57	4068.27
119.523	4910.77	4108.65
119.522	4954.71	4145.42
119.523	4998.88	4182.37
119.525	5047.71	4223.12
119.527	5092.29	4260.37
119.528	5137.11	4297.81
119.531	5186.64	4339.16
119.531	5231.76	4376.9
119.532	5277.23	4414.92
119.531	5327.39	4456.89
119.532	5373.13	4495.15
119.537	5423.72	4537.29
119.538	5469.95	4575.91
119.539	5516.36	4614.71
119.546	5567.78	4657.45
119.558	5614.4	4695.96
2.51467	1.13193	45.013
3.89344	2.39876	61.6104
5.14934	3.60545	70.0176
6.40438	4.88628	76.2959
7.78507	6.40404	82.2606
9.04674	7.90562	87.3864
10.3058	9.52867	92.4592
11.6919	11.4756	98.1498
12.9519	13.4032	103.485
14.3379	15.712	109.584
15.5973	17.9929	115.359
16.8561	20.4501	121.322
18.2419	23.3601	128.057
19.4996	26.1884	134.302
20.7566	29.1979	140.668
22.012	32.3882	147.139
23.3927	36.1154	154.387
24.647	39.7059	161.098
26.0256	43.8678	168.556
27.2766	47.8475	175.416
28.53	52.0158	182.319
29.9107	56.8301	189.999
31.1617	61.4171	197.091
32.4091	66.1956	204.25
33.7693	71.6734	212.244
35.0036	76.864	219.589
36.2385	82.2676	227.017
37.5928	88.4075	235.171
38.8214	94.1846	242.61
40.047	100.154	250.091
41.3901	106.948	258.392
42.6087	113.336	265.994
43.8228	119.903	273.608
45.159	127.364	282.034
46.361	134.352	289.796
47.5677	141.531	297.537
48.9044	149.658	306.021
50.1131	157.242	313.774
51.4403	165.82	322.354
52.6417	173.82	330.194
53.8386	182.015	338.075
55.1511	191.269	346.81
56.3406	199.865	354.744
57.5198	208.666	362.772
58.814	218.578	371.643
59.99	227.799	379.728
61.1602	237.218	387.863
62.4422	247.799	396.845
63.6072	257.622	405.02
64.7694	267.648	413.232
66.0341	278.898	422.354
67.186	289.329	430.639
68.3371	299.958	438.938
69.6056	311.875	448.061
70.7547	322.918	456.39
71.9121	334.174	464.699
73.1773	346.739	473.834
74.3146	358.392	482.264
75.5518	371.429	491.621
76.6652	383.496	500.222
77.774	395.761	508.86
78.9798	409.454	518.429
80.0591	422.115	527.254
81.2306	436.261	537.065
82.2737	449.327	546.137
83.3017	462.606	555.337
84.3074	476.062	564.674
85.3926	491.095	575.103
86.3629	504.955	584.69
87.3172	519.012	594.398
88.3581	534.73	605.186
89.2927	549.166	615.018
90.3151	565.314	625.936
91.236	580.2	635.932
92.2423	596.8	646.992
93.1376	612.106	657.206
94.0264	627.586	667.457
94.8938	643.267	677.881
95.8338	660.747	689.472
96.6747	676.853	700.135
97.4969	693.158	710.954
98.3784	711.307	723.032
99.1645	728.021	734.155
100.003	746.666	746.644
100.741	763.788	758.166
101.453	781.089	769.904
102.215	800.356	783.01
102.893	818.099	795.099
103.551	836.034	807.369
104.249	856.032	821.139
104.865	874.324	833.764
105.461	892.866	846.632
106.102	913.48	860.947
106.668	932.427	874.14
107.214	951.595	887.563
107.795	972.844	902.495
108.307	992.414	916.298
108.804	1012.14	930.242
109.331	1034.1	945.844
109.79	1054.29	960.283
110.239	1074.61	974.804
110.715	1097.22	991.031
111.128	1117.99	1006.04
111.564	1141.07	1022.79
111.942	1162.26	1038.27
112.307	1183.63	1053.92
112.688	1207.38	1071.44
113.015	1229.18	1087.62
113.332	1251.17	1103.98
113.667	1275.58	1122.2
113.952	1297.99	1139.07
114.225	1320.59	1156.13
114.513	1345.7	1175.16
114.763	1368.72	1192.65
115.022	1394.22	1212.14
115.248	1417.64	1230.08
115.459	1441.27	1248.3
115.675	1467.48	1268.62
115.859	1491.58	1287.41
116.035	1515.76	1306.29
116.219	1542.65	1327.36
116.375	1567.29	1346.76
116.518	1592.16	1366.45
116.665	1619.69	1388.33
116.789	1644.94	1408.47
116.904	1670.41	1428.87
117.026	1698.6	1451.47
117.124	1724.48	1472.35
117.23	1753.18	1495.5
117.319	1779.44	1516.75
117.412	1805.92	1538.11
117.512	1835.27	1561.77
117.605	1862.16	1583.4
117.696	1889.26	1605.2
117.784	1919.29	1629.5
117.866	1946.79	1651.69
117.959	1977.28	1676.24
118.045	2005.22	1698.68
118.131	2033.31	1721.23
118.219	2061.61	1743.88
118.315	2093.04	1769.04
118.4	2121.7	1791.98
118.491	2153.56	1817.49
118.57	2182.65	1840.81
118.647	2211.99	1864.35
118.724	2244.47	1890.5
118.788	2274.22	1914.52
118.845	2304.2	1938.83
118.903	2337.33	1965.75
118.952	2367.68	1990.46
119.003	2398.25	2015.28
119.062	2432.07	2042.69
119.113	2463.08	2067.85
119.161	2494.2	2093.14
119.211	2528.71	2121.2
119.254	2560.27	2146.91
119.295	2592.06	2172.82
119.335	2627.25	2201.59
119.368	2659.41	2227.91
119.396	2695.06	2257.26
119.41	2727.66	2284.27
119.427	2760.45	2311.42
119.444	2796.77	2341.48
119.462	2829.95	2368.91
119.474	2863.34	2396.61
119.485	2900.3	2427.33
119.49	2934.17	2455.58
119.493	2968.12	2483.93
119.494	3005.75	2515.41
119.499	3040.18	2544.11
119.501	3074.79	2573.02
119.5	3113.13	2605.13
119.501	3148.12	2634.4
119.498	3186.87	2666.87
119.497	3222.32	2696.57
119.495	3257.95	2726.44
119.493	3297.41	2759.5
119.495	3333.42	2789.58
119.5	3369.66	2819.8
119.501	3409.76	2853.32
119.502	3446.41	2883.98
119.503	3483.35	2914.86
119.505	3524.04	2948.87
119.506	3561.31	2980.04
119.507	3602.55	3014.51
119.507	3640.22	3046.03
119.508	3678.2	3077.79
119.51	3719.99	3112.71
119.512	3758.29	3144.7
119.513	3796.77	3176.86
119.514	3839.34	3212.45
119.515	3878.26	3245.01
119.515	3917.33	3277.69
119.515	3960.56	3313.85
119.516	4000.1	3346.91
119.516	4039.87	3380.19
119.519	4083.71	3416.79
119.521	4123.8	3450.26
119.525	4168.14	3487.24
119.527	4208.66	3521.1
119.527	4249.46	3555.23
119.529	4294.42	3592.79
119.53	4335.55	3627.17
