0.00210906	0.0986316	4676.58
0.00276333	0.393066	14224.4
0.00354299	0.943788	26638.2
0.00443712	1.65281	37249.5
0.00555366	2.55458	45998.1
0.00654828	3.77453	57641.6
0.00733031	5.09036	69442.6
0.00822544	6.60106	80251.8
0.00882775	8.48936	96166.7
0.00955851	10.4097	108905
0.0103352	12.7511	123376
0.0111909	15.0846	134793
0.0119076	17.6159	147938
0.0125139	20.6263	164827
0.0128852	23.5666	182897
0.0135027	26.7046	197773
0.0144804	30.3818	209813
0.0155496	33.9378	218255
0.016415	37.6793	229542
0.0172753	42.0243	243262
0.0181145	46.1822	254946
0.018868	50.9822	270204
0.0197792	55.5535	280868
0.0207954	60.3175	290052
0.0218734	65.7851	300754
0.0228584	70.9618	310441
0.0238663	76.3363	319850
0.0255998	82.4785	322185
0.0271307	88.2571	325304
0.0281213	94.2351	335102
0.0292914	101.044	344962
0.0306267	107.439	350803
0.00210906	0.0986317	4676.58
0.00276333	0.393067	14224.4
0.00354299	0.943789	26638.3
0.00443712	1.65281	37249.6
0.00555366	2.55459	45998.2
0.00654828	3.77454	57641.7
0.00733031	5.09037	69442.8
0.00822544	6.60108	80252
0.00882775	8.48938	96167
0.00955851	10.4097	108906
0.0103352	12.7512	123376
0.0111909	15.0846	134793
0.0119076	17.6159	147939
0.0125139	20.6264	164828
0.0128852	23.5668	182898
0.0135027	26.7048	197774
0.0144804	30.3819	209814
0.0155496	33.938	218257
0.016415	37.6795	229544
0.0172753	42.0245	243263
0.0181145	46.1826	254948
0.018868	50.9826	270206
0.0197792	55.5539	280870
0.0207954	60.3179	290054
0.0218734	65.7856	300757
0.0228584	70.9624	310444
0.0238663	76.3369	319853
0.0255998	82.4793	322188
0.0271307	88.2579	325307
0.0281213	94.236	335105
0.0292914	101.045	344965
0.0306267	107.44	350807
0.0322803	114.713	355365
0.0336513	121.501	361060
0.0345341	128.501	372100
0.0354622	135.7	382662
0.0368624	143.845	390222
0.0377833	151.462	400871
0.0383958	160.052	416848
0.0393634	168.072	426976
0.039945	176.29	441330
0.0399884	185.559	464032
0.0392107	194.195	495261
0.039251	203.014	517221
0.0396971	212.949	536434
0.0399071	222.202	556798
0.039421	232.58	589989
0.0387381	242.231	625305
0.0378799	252.076	665462
0.0375339	263.135	701059
0.0378615	273.391	722082
0.0375206	283.858	756537
0.0371624	295.575	795362
0.0364092	306.441	841658
0.0354774	318.064	896526
0.0345666	329.903	954398
0.0339998	341.395	1.00411e+06
0.0333616	353.05	1.05825e+06
0.032072	366.115	1.14154e+06
0.0311335	378.2	1.21477e+06
0.0296127	391.718	1.3228e+06
0.0281229	404.236	1.43739e+06
0.0267111	416.905	1.5608e+06
0.0259013	431.097	1.66439e+06
0.0250629	444.205	1.77236e+06
0.0247797	457.5	1.84627e+06
0.024569	472.373	1.92264e+06
0.0245899	486.066	1.97669e+06
0.0248644	499.97	2.01079e+06
0.0248041	515.494	2.07827e+06
0.0248159	529.821	2.135e+06
0.0248329	544.339	2.192e+06
0.0242507	560.544	2.31145e+06
0.0233708	575.45	2.46226e+06
0.0231128	592.1	2.56178e+06
0.0233364	607.475	2.60312e+06
0.0234125	622.98	2.66089e+06
0.0231365	640.288	2.76743e+06
0.0232506	656.235	2.82245e+06
0.0233061	672.38	2.885e+06
0.0235742	690.389	2.92858e+06
0.0234254	706.923	3.01777e+06
0.0235862	725.357	3.07534e+06
0.0236814	742.313	3.13459e+06
0.0237626	759.474	3.19609e+06
0.0239215	776.864	3.24756e+06
0.023548	796.167	3.38103e+06
0.0228072	813.936	3.56876e+06
0.0224774	833.715	3.70913e+06
0.0218959	851.903	3.89069e+06
0.0209747	870.319	4.14937e+06
0.0194114	890.728	4.5887e+06
0.0185076	909.516	4.91427e+06
0.0177695	930.412	5.236e+06
0.0170078	949.645	5.5836e+06
0.0153401	969.039	6.31704e+06
0.0145876	988.621	6.77713e+06
0.0141834	1010.4	7.12383e+06
0.013897	1030.42	7.41467e+06
0.0137492	1052.67	7.65621e+06
0.0140557	1073.07	7.63443e+06
0.0144136	1093.69	7.58788e+06
0.0150119	1116.59	7.43799e+06
0.0154535	1137.61	7.36154e+06
0.0158308	1158.86	7.32029e+06
0.0167324	1182.4	7.06653e+06
0.017544	1204.04	6.86297e+06
0.0184297	1225.87	6.65162e+06
0.0195073	1250.11	6.40844e+06
0.0200375	1272.4	6.35007e+06
0.0214954	1297.05	6.03407e+06
0.0222516	1319.71	5.93083e+06
0.0230452	1342.55	5.8257e+06
0.0240322	1367.93	5.69205e+06
0.0245481	1391.2	5.66726e+06
0.0252565	1414.64	5.6011e+06
0.0265363	1440.68	5.42907e+06
0.02771	1464.54	5.28525e+06
0.0281912	1488.62	5.28044e+06
0.0290951	1515.32	5.20816e+06
0.0302866	1539.8	5.08409e+06
0.0313348	1564.47	4.99275e+06
0.0320166	1591.84	4.97193e+06
0.0326912	1616.94	4.94608e+06
0.0341199	1644.81	4.82069e+06
0.0357282	1670.26	4.6749e+06
0.0367641	1695.94	4.61305e+06
0.0374281	1724.48	4.60744e+06
0.0379672	1750.59	4.6108e+06
0.0389365	1776.86	4.56348e+06
0.0399358	1806.01	4.5223e+06
0.0401353	1832.73	4.56637e+06
0.0404503	1859.64	4.59735e+06
0.0406962	1889.48	4.6429e+06
0.0407747	1916.81	4.70098e+06
0.0407636	1947.08	4.77652e+06
0.0409866	1974.82	4.8182e+06
0.0413239	2002.76	4.84651e+06
0.0417121	2033.76	4.87569e+06
0.0416968	2062.05	4.94533e+06
0.0418232	2090.59	4.99863e+06
0.0419525	2122.2	5.05858e+06
0.0422467	2151.16	5.09191e+06
0.0427231	2180.32	5.10338e+06
0.0431728	2212.59	5.12497e+06
0.0437016	2242.16	5.13061e+06
0.0445037	2274.9	5.11171e+06
0.04477	2304.88	5.14827e+06
0.045518	2335.05	5.12994e+06
0.0467062	2368.47	5.07099e+06
0.0465241	2399.03	5.15654e+06
0.0466018	2429.81	5.214e+06
0.0473985	2463.9	5.19826e+06
0.0480876	2495.17	5.1888e+06
0.0485444	2526.46	5.20444e+06
0.0492325	2561.21	5.20228e+06
0.0500241	2593.03	5.18357e+06
0.050069	2625.05	5.24286e+06
0.0492122	2660.44	5.40606e+06
0.0483448	2692.86	5.57011e+06
0.0480006	2728.7	5.68473e+06
0.0470231	2761.52	5.87268e+06
0.0466744	2794.59	5.98741e+06
0.0456264	2831.1	6.20495e+06
0.0452463	2864.51	6.33092e+06
0.0447323	2898.13	6.47883e+06
0.0436779	2935.34	6.72041e+06
0.0433676	2969.4	6.84705e+06
0.0418102	3003.58	7.18386e+06
0.0411462	3041.47	7.39186e+06
0.0404418	3076.12	7.6063e+06
0.0406263	3114.45	7.6661e+06
0.0387843	3149.53	8.12063e+06
0.0370594	3184.76	8.59365e+06
0.0352563	3223.78	9.14382e+06
0.0347767	3259.43	9.37246e+06
0.0346374	3295.27	9.51361e+06
0.0392383	3334.94	8.49919e+06
0.0484793	3371.21	6.95391e+06
0.0625462	3407.67	5.44824e+06
0.0855464	3448.03	4.0306e+06
0.111529	3484.9	3.12467e+06
0.145105	3525.73	2.42978e+06
0.180016	3563.02	1.97928e+06
0.221332	3600.48	1.62674e+06
0.276407	3641.92	1.31759e+06
0.339153	3679.89	1.08503e+06
0.415025	3717.92	895830
0.516645	3760.03	727779
0.626069	3798.53	606727
0.753111	3837.29	509525
0.912433	3880.09	425246
1.07653	3919.11	364051
