-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
-5.361841	0.000000	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000
