0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.261799	0.000000	0.000000	9.806650	0.000000	0.000000	0.000000	
0.100000	-1.100000	0.000000	0.000000	0.000000	0.000000	0.500039	0.000000	0.000000	19.613300	0.000000	0.000000	-0.523548	
0.200000	-2.100000	0.000000	0.000000	0.000000	0.000000	0.473862	0.000000	0.000000	19.613300	0.000000	0.000000	-0.523551	
0.300000	-3.100000	0.000000	0.000000	0.000000	0.000000	0.447684	0.000000	0.000000	19.613300	0.000000	0.000000	-0.523553	
0.400000	-2.000000	0.000000	0.000000	0.000000	0.000000	0.212062	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261778	
0.500000	-2.500000	0.000000	0.000000	0.000000	0.000000	0.198973	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261779	
0.600000	-3.000000	0.000000	0.000000	0.000000	0.000000	0.185884	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261780	
0.700000	-3.500000	0.000000	0.000000	0.000000	0.000000	0.172795	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261782	
0.800000	-4.000000	0.000000	0.000000	0.000000	0.000000	0.159706	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261783	
0.900000	-4.500000	0.000000	0.000000	0.000000	0.000000	0.146617	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261784	
1.000000	-5.000000	0.000000	0.000000	0.000000	0.000000	0.133528	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261786	
1.100000	-5.500000	0.000000	0.000000	0.000000	0.000000	0.120438	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261787	
1.200000	-6.000000	0.000000	0.000000	0.000000	0.000000	0.107349	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261788	
1.300000	-6.500000	0.000000	0.000000	0.000000	0.000000	0.094259	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261790	
1.400000	-7.000000	0.000000	0.000000	0.000000	0.000000	0.081170	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261791	
1.500000	-7.500000	0.000000	0.000000	0.000000	0.000000	0.068080	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261792	
1.600000	-8.000000	0.000000	0.000000	0.000000	0.000000	0.054991	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261793	
1.700000	-8.500000	0.000000	0.000000	0.000000	0.000000	0.041901	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261795	
1.800000	-9.000000	0.000000	0.000000	0.000000	0.000000	0.028811	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261796	
1.900000	-9.500000	0.000000	0.000000	0.000000	0.000000	0.015721	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261797	
2.000000	-10.000000	0.000000	0.000000	0.000000	0.000000	0.002631	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261799	
2.100000	-10.500000	0.000000	0.000000	0.000000	0.000000	-0.010459	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261800	
2.200000	-11.000000	0.000000	0.000000	0.000000	0.000000	-0.023549	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261801	
2.300000	-11.500000	0.000000	0.000000	0.000000	0.000000	-0.036639	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261803	
2.400000	-12.000000	0.000000	0.000000	0.000000	0.000000	-0.049729	0.000000	0.000000	9.806650	0.000000	0.000000	-0.261804	
