0.348848	0.223223	63.9885
0.534505	0.58709	109.838
0.738403	1.16197	157.362
0.980325	2.01811	205.861
1.21654	3.01296	247.666
1.47777	4.26895	288.879
1.72117	5.59108	324.843
1.96704	7.12818	362.381
2.23824	9.03398	403.619
2.48316	10.9677	441.686
2.72684	13.0956	480.25
2.99422	15.6614	523.056
3.23531	18.2005	562.559
3.47695	20.9369	602.162
3.74027	24.1817	646.522
3.98015	27.3357	686.802
4.21746	30.6888	727.661
4.47757	34.6023	772.793
4.71221	38.3644	814.148
4.97003	42.7218	859.589
5.20311	46.8908	901.206
5.43386	51.2673	943.479
5.66053	55.84	986.48
5.90071	61.1061	1035.57
6.10951	66.0916	1081.78
6.32563	71.7974	1135.02
6.5083	77.1752	1185.8
6.67587	82.7555	1239.62
6.84431	89.1153	1302.03
6.9804	95.1084	1362.51
7.10102	101.308	1426.67
7.21587	108.322	1501.17
7.30664	114.916	1572.77
7.39678	122.392	1654.66
7.4731	129.398	1731.52
7.5433	136.605	1810.95
7.60598	143.99	1893.12
7.66736	152.348	1986.96
7.71759	160.151	2075.14
7.76206	168.154	2166.36
7.80296	177.202	2270.96
7.83455	185.595	2368.93
7.85919	194.184	2470.79
7.88616	203.901	2585.56
7.91182	212.956	2691.62
7.93461	223.156	2812.44
7.95423	232.629	2924.59
7.98257	242.297	3035.32
8.01768	253.145	3157.34
8.05786	263.218	3266.6
8.10706	273.481	3373.36
8.17514	284.997	3486.15
8.25476	295.687	3582.01
8.35107	306.526	3670.51
8.47992	318.711	3758.42
8.61434	329.981	3830.6
8.77223	341.451	3892.41
8.96717	354.315	3951.24
9.1616	366.208	3997.2
9.36635	378.304	4038.97
9.60956	391.809	4077.28
9.84691	404.304	4105.9
10.1231	418.274	4131.87
10.3857	431.183	4151.69
10.6555	444.312	4169.78
10.9661	458.983	4185.47
11.2599	472.545	4196.72
11.5663	486.287	4204.34
11.9095	501.622	4211.95
12.216	515.794	4222.28
12.5494	531.583	4235.93
12.8508	546.128	4249.76
13.1464	560.861	4266.28
13.469	577.29	4286.06
13.7602	592.43	4305.38
14.0568	607.744	4323.5
14.3846	624.85	4343.89
14.6809	640.58	4363.35
14.9838	656.535	4381.63
15.3052	674.334	4405.91
15.6056	690.705	4426.02
15.9127	707.267	4444.68
16.2587	725.685	4463.35
16.5846	742.684	4478.15
16.9494	761.543	4493.04
17.2922	778.922	4504.46
17.6462	796.511	4513.78
18.0158	814.27	4519.75
18.4372	834.095	4523.98
18.835	852.244	4524.78
19.2497	870.642	4522.89
19.7254	891.086	4517.44
20.1784	909.879	4509.17
20.6552	928.875	4497.06
21.2118	949.991	4478.59
21.7471	969.406	4457.63
22.3112	989.007	4432.79
22.9615	1010.8	4402.14
23.5805	1030.82	4371.48
24.2275	1051.03	4338.16
24.9715	1073.5	4298.89
25.6764	1094.14	4261.25
26.4091	1115	4222.02
27.2461	1138.13	4177.2
28.0346	1159.37	4135.48
28.8499	1180.82	4092.97
29.7749	1204.63	4045.79
30.6423	1226.5	4002.65
31.5329	1248.55	3959.53
32.5373	1273.04	3912.54
33.4669	1295.51	3871.02
34.4131	1318.18	3830.45
35.4707	1343.35	3787.2
36.4467	1366.42	3749.1
37.5369	1392.03	3708.44
38.5428	1415.53	3672.62
39.5629	1439.23	3637.82
40.5963	1463.16	3604.18
41.7457	1489.62	3568.32
42.7995	1513.91	3537.22
43.8619	1538.4	3507.38
45.039	1565.57	3476.04
46.1161	1590.49	3448.88
47.1981	1615.59	3423
48.3945	1643.42	3395.88
49.4907	1668.93	3372.21
50.5918	1694.63	3349.62
51.8095	1723.15	3325.94
52.9223	1749.27	3305.36
54.0385	1775.58	3285.77
55.2698	1804.75	3265.35
