0.00394681	0.0977803	2477.45
0.00581565	0.431139	7413.42
0.0076371	0.939544	12302.4
0.00934017	1.64449	17606.6
0.0108172	2.64784	24478.1
0.0110988	3.76516	33923.9
0.011792	5.07983	43078.4
0.0121641	6.75165	55504.7
0.012946	8.47705	65480.1
0.0129433	10.4042	80383
0.01227	12.7385	103818
0.0119186	15.0717	126455
0.0110432	17.601	159383
0.0113588	20.6103	181449
0.0109365	23.5538	215369
0.0111274	27.011	242742
0.0109117	30.3647	278276
0.0108778	33.9134	311768
0.0105888	38.0416	359265
0.0100892	42.0051	416336
0.0097605	46.1611	472938
0.00986737	50.9595	516444
0.0109037	55.524	509221
0.0118864	60.2891	507209
0.0111928	65.7582	587502
0.0100651	70.9391	704803
0.00873274	76.3126	873868
0.00754988	82.4449	1.092e+06
0.00765275	88.2324	1.15295e+06
0.0061177	94.819	1.54991e+06
0.00591266	101.014	1.70844e+06
0.00570084	107.407	1.88405e+06
0.00561917	114.663	2.04057e+06
0.00602612	121.482	2.01593e+06
0.00564928	128.469	2.27407e+06
0.00635828	136.393	2.14512e+06
0.00689083	143.803	2.08688e+06
0.00747972	151.415	2.02434e+06
0.00818417	160.017	1.9552e+06
0.0090236	168.029	1.8621e+06
0.0100145	176.246	1.7599e+06
0.0116663	185.511	1.59014e+06
0.0132284	193.267	1.461e+06
0.014752	202.965	1.37585e+06
0.0163528	212.9	1.30192e+06
0.0181805	222.142	1.22187e+06
0.0197625	232.525	1.1766e+06
0.0206649	242.172	1.1719e+06
0.0211868	252.018	1.18951e+06
0.0207197	263.065	1.26964e+06
0.020826	273.324	1.31241e+06
0.0214983	284.829	1.32489e+06
0.021227	295.506	1.39212e+06
0.0206014	306.37	1.48713e+06
0.020133	317.43	1.57667e+06
0.0203735	329.814	1.61884e+06
0.0208309	341.284	1.63836e+06
0.0206948	352.957	1.70554e+06
0.020821	366.01	1.75789e+06
0.0207849	378.085	1.81904e+06
0.0208155	390.361	1.87534e+06
0.0211695	404.09	1.90883e+06
0.021741	416.804	1.91713e+06
0.0221606	430.964	1.94473e+06
0.0224811	444.063	1.97527e+06
0.0234768	458.702	1.95386e+06
0.0241732	472.207	1.95343e+06
0.023783	485.944	2.04324e+06
0.0233826	499.816	2.13755e+06
0.0235832	515.333	2.18518e+06
0.024172	529.653	2.19118e+06
0.0252202	544.168	2.15767e+06
0.0245836	560.362	2.27942e+06
0.0248445	575.266	2.31547e+06
0.0246371	591.906	2.4025e+06
0.0246268	607.145	2.46538e+06
0.00394681	0.0977803	2477.45
0.00581565	0.431139	7413.42
0.0076371	0.939544	12302.4
0.00934017	1.64449	17606.6
