19.000000	-90.233789	-0.000029	0.000000	0.000000	0.000000	0.290223	-0.002097	-0.007052	9.806650	0.000000	0.000000	0.029920	
20.000000	-94.982703	-0.024450	0.000000	0.000000	0.000000	0.328634	-0.034116	-0.106354	9.806650	0.000000	0.000000	0.046093	
21.000000	-99.729107	-0.162524	0.000000	0.000000	0.000000	0.383217	-0.053791	-0.152501	9.806650	0.000000	0.000000	0.062265	
22.000000	-104.468099	-0.460749	0.000000	0.000000	0.000000	0.453973	-0.059350	-0.150424	9.806650	0.000000	0.000000	0.078438	
23.000000	-109.194191	-0.920153	0.000000	0.000000	0.000000	0.533988	-0.066199	-0.147539	9.806650	0.000000	0.000000	0.080055	
24.000000	-113.901900	-1.540202	0.000000	0.000000	0.000000	0.614043	-0.072913	-0.144338	9.806650	0.000000	0.000000	0.080055	
25.000000	-118.585769	-2.320177	0.000000	0.000000	0.000000	0.694099	-0.079474	-0.140833	9.806650	0.000000	0.000000	0.080055	
26.000000	-123.240366	-3.259175	0.000000	0.000000	0.000000	0.774154	-0.085866	-0.137029	9.806650	0.000000	0.000000	0.080055	
27.000000	-127.860294	-4.356106	0.000000	0.000000	0.000000	0.854210	-0.092076	-0.132936	9.806650	0.000000	0.000000	0.080055	
28.000000	-132.440196	-5.609698	0.000000	0.000000	0.000000	0.934265	-0.098092	-0.128561	9.806650	0.000000	0.000000	0.080055	
29.000000	-136.974760	-7.018498	0.000000	0.000000	0.000000	1.014320	-0.103900	-0.123914	9.806650	0.000000	0.000000	0.080055	
30.000000	-141.458729	-8.580873	0.000000	0.000000	0.000000	1.094376	-0.109488	-0.119005	9.806650	0.000000	0.000000	0.080055	
31.000000	-145.886903	-10.295009	0.000000	0.000000	0.000000	1.174431	-0.114845	-0.113845	9.806650	0.000000	0.000000	0.080055	
32.000000	-150.254148	-12.158920	0.000000	0.000000	0.000000	1.254487	-0.119959	-0.108443	9.806650	0.000000	0.000000	0.080055	
33.000000	-154.555399	-14.170445	0.000000	0.000000	0.000000	1.334542	-0.124818	-0.102812	9.806650	0.000000	0.000000	0.080055	
34.000000	-158.785668	-16.327250	0.000000	0.000000	0.000000	1.414598	-0.129414	-0.096963	9.806650	0.000000	0.000000	0.080055	
35.000000	-162.940051	-18.626836	0.000000	0.000000	0.000000	1.494653	-0.133736	-0.090910	9.806650	0.000000	0.000000	0.080055	
36.000000	-167.013730	-21.066534	0.000000	0.000000	0.000000	1.574708	-0.137775	-0.084664	9.806650	0.000000	0.000000	0.080055	
37.000000	-171.001982	-23.643517	0.000000	0.000000	0.000000	1.654764	-0.141523	-0.078238	9.806650	0.000000	0.000000	0.080055	
38.000000	-174.900181	-26.354796	0.000000	0.000000	0.000000	1.734819	-0.144971	-0.071648	9.806650	0.000000	0.000000	0.080055	
39.000000	-178.703807	-29.197228	0.000000	0.000000	0.000000	1.814875	-0.148112	-0.064906	9.806650	0.000000	0.000000	0.080055	
40.000000	-182.408451	-32.167515	0.000000	0.000000	0.000000	1.894930	-0.150940	-0.058026	9.806650	0.000000	0.000000	0.080055	
41.000000	-186.009815	-35.262215	0.000000	0.000000	0.000000	1.974986	-0.153449	-0.051024	9.806650	0.000000	0.000000	0.080055	
42.000000	-189.503724	-38.477738	0.000000	0.000000	0.000000	2.055041	-0.155633	-0.043913	9.806650	0.000000	0.000000	0.080055	
43.000000	-192.886127	-41.810356	0.000000	0.000000	0.000000	2.135096	-0.157487	-0.036710	9.806650	0.000000	0.000000	0.080055	
44.000000	-196.153102	-45.256204	0.000000	0.000000	0.000000	2.215152	-0.159009	-0.029429	9.806650	0.000000	0.000000	0.080055	
45.000000	-199.300859	-48.811287	0.000000	0.000000	0.000000	2.295207	-0.160194	-0.022086	9.806650	0.000000	0.000000	0.080055	
46.000000	-202.325750	-52.471482	0.000000	0.000000	0.000000	2.375263	-0.161040	-0.014696	9.806650	0.000000	0.000000	0.080055	
47.000000	-205.224266	-56.232545	0.000000	0.000000	0.000000	2.455318	-0.161546	-0.007275	9.806650	0.000000	0.000000	0.080055	
48.000000	-207.993046	-60.090115	0.000000	0.000000	0.000000	2.535374	-0.161709	0.000161	9.806650	0.000000	0.000000	0.080055	
49.000000	-210.628880	-64.039719	0.000000	0.000000	0.000000	2.615429	-0.161531	0.007597	9.806650	0.000000	0.000000	0.080055	
50.000000	-213.128712	-68.076776	0.000000	0.000000	0.000000	2.695484	-0.161011	0.015017	9.806650	0.000000	0.000000	0.080055	
51.000000	-215.489642	-72.196606	0.000000	0.000000	0.000000	2.775540	-0.160150	0.022406	9.806650	0.000000	0.000000	0.080055	
52.000000	-217.708933	-76.394431	0.000000	0.000000	0.000000	2.855595	-0.158950	0.029746	9.806650	0.000000	0.000000	0.080055	
53.000000	-219.784012	-80.665384	0.000000	0.000000	0.000000	2.935651	-0.157414	0.037024	9.806650	0.000000	0.000000	0.080055	
54.000000	-221.712472	-85.004512	0.000000	0.000000	0.000000	3.015706	-0.155545	0.044224	9.806650	0.000000	0.000000	0.080055	
55.000000	-223.492078	-89.406784	0.000000	0.000000	0.000000	3.095762	-0.153347	0.051330	9.806650	0.000000	0.000000	0.080055	
56.000000	-225.120765	-93.867094	0.000000	0.000000	0.000000	3.175817	-0.150824	0.058327	9.806650	0.000000	0.000000	0.080055	
57.000000	-226.596645	-98.380271	0.000000	0.000000	0.000000	3.255872	-0.147982	0.065201	9.806650	0.000000	0.000000	0.080055	
58.000000	-227.918006	-102.941082	0.000000	0.000000	0.000000	3.335928	-0.144827	0.071937	9.806650	0.000000	0.000000	0.080055	
59.000000	-229.083317	-107.544238	0.000000	0.000000	0.000000	3.415983	-0.141366	0.078521	9.806650	0.000000	0.000000	0.080055	
60.000000	-230.091226	-112.184400	0.000000	0.000000	0.000000	3.496039	-0.137606	0.084938	9.806650	0.000000	0.000000	0.080055	
61.000000	-230.940565	-116.856190	0.000000	0.000000	0.000000	3.576094	-0.133554	0.091176	9.806650	0.000000	0.000000	0.080055	
62.000000	-231.630348	-121.554188	0.000000	0.000000	0.000000	3.656150	-0.129220	0.097221	9.806650	0.000000	0.000000	0.080055	
63.000000	-232.159775	-126.272948	0.000000	0.000000	0.000000	3.736205	-0.124613	0.103061	9.806650	0.000000	0.000000	0.080055	
64.000000	-232.528234	-131.006998	0.000000	0.000000	0.000000	3.816260	-0.119742	0.108682	9.806650	0.000000	0.000000	0.080055	
65.000000	-232.735295	-135.750849	0.000000	0.000000	0.000000	3.896316	-0.114617	0.114073	9.806650	0.000000	0.000000	0.080055	
66.000000	-232.780721	-140.498999	0.000000	0.000000	0.000000	3.976371	-0.109251	0.119224	9.806650	0.000000	0.000000	0.080055	
67.000000	-232.664457	-145.245942	0.000000	0.000000	0.000000	4.056427	-0.103652	0.124121	9.806650	0.000000	0.000000	0.080055	
68.000000	-232.386638	-149.986175	0.000000	0.000000	0.000000	4.136482	-0.097835	0.128756	9.806650	0.000000	0.000000	0.080055	
69.000000	-231.947587	-154.714201	0.000000	0.000000	0.000000	4.216538	-0.091811	0.133119	9.806650	0.000000	0.000000	0.080055	
70.000000	-231.347813	-159.424536	0.000000	0.000000	0.000000	4.296593	-0.085592	0.137200	9.806650	0.000000	0.000000	0.080055	
71.000000	-230.588012	-164.111720	0.000000	0.000000	0.000000	4.376648	-0.079192	0.140991	9.806650	0.000000	0.000000	0.080055	
72.000000	-229.669063	-168.770317	0.000000	0.000000	0.000000	4.456704	-0.072625	0.144484	9.806650	0.000000	0.000000	0.080055	
73.000000	-228.592034	-173.394925	0.000000	0.000000	0.000000	4.536759	-0.065904	0.147670	9.806650	0.000000	0.000000	0.080055	
74.000000	-227.358172	-177.980181	0.000000	0.000000	0.000000	4.616815	-0.059044	0.150545	9.806650	0.000000	0.000000	0.080055	
75.000000	-225.968909	-182.520769	0.000000	0.000000	0.000000	4.696870	-0.052059	0.153101	9.806650	0.000000	0.000000	0.080055	
76.000000	-224.425855	-187.011423	0.000000	0.000000	0.000000	4.776926	-0.044963	0.155333	9.806650	0.000000	0.000000	0.080055	
77.000000	-222.730801	-191.446937	0.000000	0.000000	0.000000	4.856981	-0.037773	0.157236	9.806650	0.000000	0.000000	0.080055	
78.000000	-220.885710	-195.822166	0.000000	0.000000	0.000000	4.937036	-0.030502	0.158807	9.806650	0.000000	0.000000	0.080055	
79.000000	-218.892724	-200.132038	0.000000	0.000000	0.000000	5.017092	-0.023167	0.160041	9.806650	0.000000	0.000000	0.080055	
80.000000	-216.754152	-204.371555	0.000000	0.000000	0.000000	5.097147	-0.015783	0.160937	9.806650	0.000000	0.000000	0.080055	
81.000000	-214.472475	-208.535800	0.000000	0.000000	0.000000	5.177203	-0.008366	0.161493	9.806650	0.000000	0.000000	0.080055	
82.000000	-212.050338	-212.619946	0.000000	0.000000	0.000000	5.257258	-0.000931	0.161707	9.806650	0.000000	0.000000	0.080055	
83.000000	-209.490551	-216.619256	0.000000	0.000000	0.000000	5.337314	0.006506	0.161578	9.806650	0.000000	0.000000	0.080055	
84.000000	-206.796081	-220.529092	0.000000	0.000000	0.000000	5.417369	0.013930	0.161108	9.806650	0.000000	0.000000	0.080055	
85.000000	-203.970052	-224.344922	0.000000	0.000000	0.000000	5.497425	0.021324	0.160297	9.806650	0.000000	0.000000	0.080055	
86.000000	-201.015743	-228.062319	0.000000	0.000000	0.000000	5.577480	0.028672	0.159147	9.806650	0.000000	0.000000	0.080055	
87.000000	-197.936578	-231.676975	0.000000	0.000000	0.000000	5.657535	0.035960	0.157660	9.806650	0.000000	0.000000	0.080055	
88.000000	-194.736128	-235.184697	0.000000	0.000000	0.000000	5.737591	0.043172	0.155840	9.806650	0.000000	0.000000	0.080055	
89.000000	-191.418104	-238.581417	0.000000	0.000000	0.000000	5.817646	0.050293	0.153690	9.806650	0.000000	0.000000	0.080055	
90.000000	-187.986354	-241.863197	0.000000	0.000000	0.000000	5.897702	0.057307	0.151214	9.806650	0.000000	0.000000	0.080055	
91.000000	-184.444857	-245.026232	0.000000	0.000000	0.000000	5.977757	0.064200	0.148419	9.806650	0.000000	0.000000	0.080055	
92.000000	-180.797720	-248.066854	0.000000	0.000000	0.000000	6.057813	0.070957	0.145310	9.806650	0.000000	0.000000	0.080055	
93.000000	-177.049171	-250.981536	0.000000	0.000000	0.000000	6.137868	0.077564	0.141893	9.806650	0.000000	0.000000	0.080055	
94.000000	-173.203558	-253.766900	0.000000	0.000000	0.000000	6.217923	0.084007	0.138176	9.806650	0.000000	0.000000	0.080055	
95.000000	-169.265340	-256.419715	0.000000	0.000000	0.000000	6.297979	0.090272	0.134167	9.806650	0.000000	0.000000	0.080055	
96.000000	-165.239083	-258.936905	0.000000	0.000000	0.000000	6.378034	0.096347	0.129874	9.806650	0.000000	0.000000	0.080055	
97.000000	-161.129457	-261.315552	0.000000	0.000000	0.000000	6.458090	0.102217	0.125306	9.806650	0.000000	0.000000	0.080055	
98.000000	-156.941226	-263.552897	0.000000	0.000000	0.000000	6.538145	0.107871	0.120473	9.806650	0.000000	0.000000	0.080055	
99.000000	-152.679247	-265.646345	0.000000	0.000000	0.000000	6.618201	0.113297	0.115385	9.806650	0.000000	0.000000	0.080055	
100.000000	-148.348462	-267.593470	0.000000	0.000000	0.000000	6.698256	0.118483	0.110053	9.806650	0.000000	0.000000	0.080055	
101.000000	-143.953893	-269.392013	0.000000	0.000000	0.000000	6.778311	0.123419	0.104488	9.806650	0.000000	0.000000	0.080055	
102.000000	-139.500637	-271.039889	0.000000	0.000000	0.000000	6.858367	0.128093	0.098702	9.806650	0.000000	0.000000	0.080055	
103.000000	-134.993856	-272.535187	0.000000	0.000000	0.000000	6.938624	0.132515	0.092681	9.806650	0.000000	0.000000	0.080864	
104.000000	-130.438776	-273.876173	0.000000	0.000000	0.000000	7.019488	0.136707	0.086378	9.806650	0.000000	0.000000	0.080864	
105.000000	-125.840557	-275.061323	0.000000	0.000000	0.000000	7.100353	0.140929	0.079336	9.806650	0.000000	0.000000	0.080864	
