1.41324	0.604092	42.745
2.07785	1.24858	60.0899
2.80504	2.05954	73.4229
3.4593	2.92139	84.4502
4.10653	3.923	95.5308
4.74642	5.08283	107.088
5.44059	6.55363	120.458
6.067	8.08593	133.277
6.74564	9.98434	148.012
7.35323	11.9006	161.842
7.95119	14.0008	176.085
8.54038	16.2834	190.663
9.17785	19.0244	207.286
9.74974	21.7207	222.782
10.3713	24.9145	240.225
10.9305	28.0234	256.379
11.4852	31.3303	272.788
12.0359	34.8363	289.437
12.6364	38.9197	307.998
13.1782	42.8356	325.049
13.7137	46.9533	342.381
14.2446	51.2568	359.834
14.824	56.2264	379.293
15.3459	60.9502	397.176
15.8632	65.8697	415.236
16.4253	71.5165	435.405
16.9305	76.836	453.831
17.4344	82.3628	472.414
17.9855	88.668	492.996
18.4836	94.6215	511.921
18.9769	100.748	530.899
19.5151	107.719	551.979
20.0013	114.268	571.301
20.4833	121.022	590.834
20.9619	127.97	610.488
21.4815	135.825	632.285
21.9511	143.173	652.238
22.4173	150.724	672.355
22.9255	159.252	694.647
23.3833	167.224	715.144
23.837	175.381	735.751
24.3336	184.584	758.556
24.7802	193.155	779.472
25.223	201.925	800.559
25.7041	211.797	823.983
26.1369	220.979	845.467
26.5644	230.356	867.159
27.0285	240.9	891.281
27.4448	250.695	913.45
27.8529	260.712	936.032
28.2976	271.915	960.911
28.6956	282.323	983.857
29.0893	292.935	1007.02
29.4805	303.738	1030.3
29.903	315.839	1056.21
30.2838	327.042	1079.92
30.6973	339.606	1106.31
31.07	351.232	1130.45
31.4374	363.063	1154.88
31.8025	375.083	1179.42
32.2	388.509	1206.55
32.5576	400.934	1231.46
32.912	413.551	1256.54
33.2984	427.676	1284.37
33.6473	440.695	1309.75
33.992	453.921	1335.38
34.3697	468.711	1363.73
34.7069	482.351	1389.78
35.0432	496.209	1415.99
35.4118	511.657	1444.88
35.7414	525.925	1471.47
36.0698	540.382	1498.16
36.3969	555.032	1524.94
36.7557	571.39	1554.56
37.08	586.421	1581.5
37.4003	601.678	1608.75
37.7495	618.684	1638.92
38.062	634.351	1666.63
38.3708	650.217	1694.56
38.7059	667.866	1725.49
39.0055	684.136	1753.95
39.3026	700.593	1782.56
39.6243	718.932	1814.37
39.9153	735.81	1843.43
40.2018	752.885	1872.76
40.5136	771.896	1905.28
40.7896	789.381	1935.25
41.0621	807.063	1965.47
41.3596	826.758	1998.95
41.6253	844.844	2029.64
41.8862	863.155	2060.71
42.1672	883.477	2095.17
42.4199	902.195	2126.82
42.6699	921.086	2158.63
42.9131	940.168	2190.86
43.1749	961.394	2226.74
43.4077	980.894	2259.73
43.6354	1000.6	2293.09
43.8784	1022.48	2330.27
44.0945	1042.6	2364.46
44.3028	1062.89	2399.15
44.5231	1085.45	2437.95
44.7153	1106.21	2473.9
44.9225	1129.18	2513.61
45.1084	1150.3	2550.08
45.2891	1171.52	2586.77
1.41324	0.604092	42.745
2.07785	1.24858	60.0899
1.41324	0.604092	42.745
2.07785	1.24858	60.0899
2.80504	2.05954	73.4229
3.4593	2.92139	84.4502
4.10653	3.923	95.5308
4.74642	5.08283	107.088
5.44059	6.55363	120.458
6.067	8.08593	133.277
6.74564	9.98434	148.012
7.35323	11.9006	161.842
7.95119	14.0008	176.085
8.54038	16.2834	190.663
9.17785	19.0244	207.286
9.74974	21.7207	222.782
10.3713	24.9145	240.225
10.9305	28.0234	256.379
11.4852	31.3303	272.788
12.0359	34.8363	289.437
12.6364	38.9197	307.998
